route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"10-A12-j26-1","TA+at","94.TA.10-A12-j26-1.56.H","10-A12-j26-1.56.H","Venezia Santa Lucia","RJX 137","0","775"
"10-A12-j26-1","TA","95.TA.10-A12-j26-1.56.H","10-A12-j26-1.56.H","Venezia Santa Lucia","RJX 135","0","776"
"10-A12-j26-1","TA","96.TA.10-A12-j26-1.57.H","10-A12-j26-1.57.H","Villach Hauptbahnhof","RJX 639","0",""
"10-A12-j26-1","TA","97.TA.10-A12-j26-1.58.H","10-A12-j26-1.58.H","Villach Hauptbahnhof","RJX 637","0",""
"10-A12-j26-1","TA+f0","98.TA.10-A12-j26-1.58.H","10-A12-j26-1.58.H","Villach Hauptbahnhof","RJX 133","0","777"
"10-A12-j26-1","TA","99.TA.10-A12-j26-1.58.H","10-A12-j26-1.58.H","Villach Hauptbahnhof","RJX 531","0",""
"10-A13-j26-1","TA+dk","1.TA.10-A13-j26-1.1.R","10-A13-j26-1.1.R","Flughafen Wien Bahnhof","RJ 821","1",""
"10-A13-j26-1","TA+ip","10.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 19917","1","786"
"10-A13-j26-1","TA+ir","11.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 19917","1","786"
"10-A13-j26-1","TA+ch","12.TA.10-A13-j26-1.4.H","10-A13-j26-1.4.H","Wels Hauptbahnhof","RJ 820","0",""
"10-A13-j26-1","TA+5q000","13.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 160","0","787"
"10-A13-j26-1","TA+o2100","14.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 160","0","787"
"10-A13-j26-1","TA+89100","15.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 160","0","788"
"10-A13-j26-1","TA+4x000","16.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 160","0","789"
"10-A13-j26-1","TA+jc","17.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 19910","0","790"
"10-A13-j26-1","TA+ip","18.TA.10-A13-j26-1.5.H","10-A13-j26-1.5.H","Feldkirch Bahnhof","RJX 19910","0","790"
"10-A13-j26-1","TA+of100","19.TA.10-A13-j26-1.6.H","10-A13-j26-1.6.H","Zürich HB","RJX 160","0",""
"10-A13-j26-1","TA+ch","2.TA.10-A13-j26-1.2.R","10-A13-j26-1.2.R","Flughafen Wien Bahnhof","RJ 821","1",""
"10-A13-j26-1","TA+aa","20.TA.10-A13-j26-1.6.H","10-A13-j26-1.6.H","Zürich HB","RJX 160","0",""
"10-A13-j26-1","TA+1q000","3.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","782"
"10-A13-j26-1","TA+6q000","4.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","783"
"10-A13-j26-1","TA+2q000","5.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","784"
"10-A13-j26-1","TA+5q000","6.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","785"
"10-A13-j26-1","TA+4q000","7.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","785"
"10-A13-j26-1","TA+0B","8.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 167","1","785"
"10-A13-j26-1","TA+iq","9.TA.10-A13-j26-1.3.R","10-A13-j26-1.3.R","Bratislava hlavná stanica","RJX 19917","1","786"
"10-A14-j26-1","TA","1.TA.10-A14-j26-1.1.R","10-A14-j26-1.1.R","Salzburg Hauptbahnhof","D 817","1",""
"10-A14-j26-1","TA+vt100","10.TA.10-A14-j26-1.7.H","10-A14-j26-1.7.H","Saalfelden","D 816","0",""
"10-A14-j26-1","TA+eE","11.TA.10-A14-j26-1.8.H","10-A14-j26-1.8.H","Linz/Donau Hauptbahnhof","RJ 259","0",""
"10-A14-j26-1","TA+fg100","12.TA.10-A14-j26-1.9.H","10-A14-j26-1.9.H","Linz/Donau Hauptbahnhof","RJ 259","0",""
"10-A14-j26-1","TA+ax","13.TA.10-A14-j26-1.10.H","10-A14-j26-1.10.H","Wörgl Hauptbahnhof","D 1144","0","793"
"10-A14-j26-1","TA+ku100","14.TA.10-A14-j26-1.10.H","10-A14-j26-1.10.H","Wörgl Hauptbahnhof","D 1140","0","794"
"10-A14-j26-1","TA+az","15.TA.10-A14-j26-1.10.H","10-A14-j26-1.10.H","Wörgl Hauptbahnhof","D 1146","0","795"
"10-A14-j26-1","TA+ju100","16.TA.10-A14-j26-1.10.H","10-A14-j26-1.10.H","Wörgl Hauptbahnhof","D 1140","0","796"
"10-A14-j26-1","TA","2.TA.10-A14-j26-1.2.R","10-A14-j26-1.2.R","Praha hlavní nádraží","RJ 256","1",""
"10-A14-j26-1","TA+wt100","3.TA.10-A14-j26-1.3.R","10-A14-j26-1.3.R","Salzburg Hauptbahnhof","D 819","1",""
"10-A14-j26-1","TA+vt100","4.TA.10-A14-j26-1.3.R","10-A14-j26-1.3.R","Salzburg Hauptbahnhof","D 819","1",""
"10-A14-j26-1","TA+mu100","5.TA.10-A14-j26-1.4.R","10-A14-j26-1.4.R","Wien Westbahnhof","D 1141","1","791"
"10-A14-j26-1","TA+lu100","6.TA.10-A14-j26-1.4.R","10-A14-j26-1.4.R","Wien Westbahnhof","D 1141","1","792"
"10-A14-j26-1","TA+fg100","7.TA.10-A14-j26-1.5.H","10-A14-j26-1.5.H","Saalfelden","D 812","0",""
"10-A14-j26-1","TA+eE","8.TA.10-A14-j26-1.6.H","10-A14-j26-1.6.H","Saalfelden","D 812","0",""
"10-A14-j26-1","TA+wt100","9.TA.10-A14-j26-1.7.H","10-A14-j26-1.7.H","Saalfelden","D 816","0",""
"10-A18-j26-1","TA+0n","1.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 287","1",""
"10-A18-j26-1","TA+jA","10.TA.10-A18-j26-1.4.R","10-A18-j26-1.4.R","Zürich HB","RJ 17784","1","798"
"10-A18-j26-1","TA+jA","11.TA.10-A18-j26-1.4.R","10-A18-j26-1.4.R","Zürich HB","RJ 17790","1","799"
"10-A18-j26-1","TA+jA","12.TA.10-A18-j26-1.5.R","10-A18-j26-1.5.R","Zürich HB","RJX 17780","1","800"
"10-A18-j26-1","TA+0B","13.TA.10-A18-j26-1.6.R","10-A18-j26-1.6.R","Zürich HB","RJ 164","1",""
"10-A18-j26-1","TA+jc","14.TA.10-A18-j26-1.7.R","10-A18-j26-1.7.R","Feldkirch Bahnhof","RJX 19910","1","790"
"10-A18-j26-1","TA+ip","15.TA.10-A18-j26-1.7.R","10-A18-j26-1.7.R","Feldkirch Bahnhof","RJX 19910","1","790"
"10-A18-j26-1","TA+ai","16.TA.10-A18-j26-1.8.R","10-A18-j26-1.8.R","Feldkirch Bahnhof","RJ 1287","1",""
"10-A18-j26-1","TA+aj","17.TA.10-A18-j26-1.9.R","10-A18-j26-1.9.R","Feldkirch Bahnhof","RJ 1289","1",""
"10-A18-j26-1","TA+aa","18.TA.10-A18-j26-1.10.R","10-A18-j26-1.10.R","Zürich HB","RJX 366","1","713"
"10-A18-j26-1","TA+p6100","19.TA.10-A18-j26-1.10.R","10-A18-j26-1.10.R","Zürich HB","RJX 366","1","712"
"10-A18-j26-1","TA+dn","2.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 287","1",""
"10-A18-j26-1","TA+qw000","20.TA.10-A18-j26-1.10.R","10-A18-j26-1.10.R","Zürich HB","RJX 366","1","712"
"10-A18-j26-1","TA+ue100","21.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 368","1","720"
"10-A18-j26-1","TA+89100","22.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 162","1","747"
"10-A18-j26-1","TA+4x000","23.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 162","1","748"
"10-A18-j26-1","TA+89100","24.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 160","1","788"
"10-A18-j26-1","TA+4x000","25.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 160","1","789"
"10-A18-j26-1","TA+ww000","26.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 166","1","723"
"10-A18-j26-1","TA+xw000","27.TA.10-A18-j26-1.11.R","10-A18-j26-1.11.R","Zürich HB","RJX 166","1","724"
"10-A18-j26-1","TA+sC","28.TA.10-A18-j26-1.12.R","10-A18-j26-1.12.R","Zürich HB","RJX 168","1","721"
"10-A18-j26-1","TA+0q000","29.TA.10-A18-j26-1.12.R","10-A18-j26-1.12.R","Zürich HB","RJX 168","1","722"
"10-A18-j26-1","TA+jA","3.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 287","1",""
"10-A18-j26-1","TA+of100","30.TA.10-A18-j26-1.13.R","10-A18-j26-1.13.R","Zürich HB","RJX 366","1","713"
"10-A18-j26-1","TA+86100","31.TA.10-A18-j26-1.13.R","10-A18-j26-1.13.R","Zürich HB","RJX 366","1","712"
"10-A18-j26-1","TA+jA","32.TA.10-A18-j26-1.14.H","10-A18-j26-1.14.H","München Hauptbahnhof","RJ 288","0",""
"10-A18-j26-1","TA+jA","33.TA.10-A18-j26-1.14.H","10-A18-j26-1.14.H","München Hauptbahnhof","RJ 286","0",""
"10-A18-j26-1","TA+0n","34.TA.10-A18-j26-1.15.H","10-A18-j26-1.15.H","München Hauptbahnhof","RJ 286","0",""
"10-A18-j26-1","TA+dn","35.TA.10-A18-j26-1.15.H","10-A18-j26-1.15.H","München Hauptbahnhof","RJ 286","0",""
"10-A18-j26-1","TA+et","36.TA.10-A18-j26-1.16.H","10-A18-j26-1.16.H","Budapest-Keleti","RJX 19929","0","733"
"10-A18-j26-1","TA+dn","37.TA.10-A18-j26-1.17.H","10-A18-j26-1.17.H","München Hauptbahnhof","RJ 288","0",""
"10-A18-j26-1","TA+0n","38.TA.10-A18-j26-1.17.H","10-A18-j26-1.17.H","München Hauptbahnhof","RJ 288","0",""
"10-A18-j26-1","TA+jA","39.TA.10-A18-j26-1.18.H","10-A18-j26-1.18.H","Innsbruck Hauptbahnhof","D 19467","0",""
"10-A18-j26-1","TA+jA","4.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 289","1",""
"10-A18-j26-1","TA+jA","40.TA.10-A18-j26-1.19.H","10-A18-j26-1.19.H","Innsbruck Hauptbahnhof","RJ 17783","0","801"
"10-A18-j26-1","TA+jA","41.TA.10-A18-j26-1.19.H","10-A18-j26-1.19.H","Innsbruck Hauptbahnhof","RJ 17787","0","802"
"10-A18-j26-1","TA+jA","42.TA.10-A18-j26-1.19.H","10-A18-j26-1.19.H","Innsbruck Hauptbahnhof","RJ 17781","0","803"
"10-A18-j26-1","TA+jA","43.TA.10-A18-j26-1.20.H","10-A18-j26-1.20.H","Innsbruck Hauptbahnhof","RJ 17789","0","804"
"10-A18-j26-1","TA+fx","44.TA.10-A18-j26-1.21.H","10-A18-j26-1.21.H","Bratislava hlavná stanica","RJX 19915","0","737"
"10-A18-j26-1","TA+iq","45.TA.10-A18-j26-1.21.H","10-A18-j26-1.21.H","Bratislava hlavná stanica","RJX 19917","0","786"
"10-A18-j26-1","TA+ip","46.TA.10-A18-j26-1.21.H","10-A18-j26-1.21.H","Bratislava hlavná stanica","RJX 19917","0","786"
"10-A18-j26-1","TA+ir","47.TA.10-A18-j26-1.21.H","10-A18-j26-1.21.H","Bratislava hlavná stanica","RJX 19917","0","786"
"10-A18-j26-1","TA+aj","48.TA.10-A18-j26-1.22.H","10-A18-j26-1.22.H","München Hauptbahnhof","RJ 1288","0",""
"10-A18-j26-1","TA+ai","49.TA.10-A18-j26-1.23.H","10-A18-j26-1.23.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j26-1","TA+0n","5.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 289","1",""
"10-A18-j26-1","TA+2x000","50.TA.10-A18-j26-1.24.H","10-A18-j26-1.24.H","Salzburg Hauptbahnhof","RJX 369","0","695"
"10-A18-j26-1","TA+69100","51.TA.10-A18-j26-1.25.H","10-A18-j26-1.25.H","Wien Hauptbahnhof","RJX 169","0","710"
"10-A18-j26-1","TA+7j100","52.TA.10-A18-j26-1.25.H","10-A18-j26-1.25.H","Wien Hauptbahnhof","RJX 169","0","707"
"10-A18-j26-1","TA+hw000","53.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 161","0","706"
"10-A18-j26-1","TA+0q000","54.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 161","0","708"
"10-A18-j26-1","TA+m9000","55.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 161","0","711"
"10-A18-j26-1","TA+1q000","56.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 167","0","782"
"10-A18-j26-1","TA+6q000","57.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 167","0","783"
"10-A18-j26-1","TA+2q000","58.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 167","0","784"
"10-A18-j26-1","TA+0n","59.TA.10-A18-j26-1.26.H","10-A18-j26-1.26.H","Wien Hauptbahnhof","RJX 165","0","735"
"10-A18-j26-1","TA+dn","6.TA.10-A18-j26-1.1.R","10-A18-j26-1.1.R","Innsbruck Hauptbahnhof","RJ 289","1",""
"10-A18-j26-1","TA+0n","60.TA.10-A18-j26-1.27.H","10-A18-j26-1.27.H","Wien Hauptbahnhof","RJX 367","0","705"
"10-A18-j26-1","TA+2q000","61.TA.10-A18-j26-1.28.H","10-A18-j26-1.28.H","Salzburg Hauptbahnhof","RJX 369","0","696"
"10-A18-j26-1","TA+79100","62.TA.10-A18-j26-1.29.H","10-A18-j26-1.29.H","Wien Hauptbahnhof","RJX 169","0","709"
"10-A18-j26-1","TA+ga100","63.TA.10-A18-j26-1.29.H","10-A18-j26-1.29.H","Wien Hauptbahnhof","RJX 169","0","707"
"10-A18-j26-1","TA+da100","7.TA.10-A18-j26-1.2.R","10-A18-j26-1.2.R","Bludenz Bahnhof","D 19466","1",""
"10-A18-j26-1","TA+1o100","8.TA.10-A18-j26-1.3.R","10-A18-j26-1.3.R","Zürich HB","RJ 164","1",""
"10-A18-j26-1","TA+jA","9.TA.10-A18-j26-1.4.R","10-A18-j26-1.4.R","Zürich HB","RJX 17782","1","797"
"10-A19-j26-1","TA+cu","1.TA.10-A19-j26-1.1.H","10-A19-j26-1.1.H","St. Valentin Bahnhof","D 1122","0",""
"10-A19-j26-1","TA+dk","2.TA.10-A19-j26-1.2.H","10-A19-j26-1.2.H","Linz/Donau Hauptbahnhof","RJ 826","0",""
"10-A1-j26-1","TA+eE","1.TA.10-A1-j26-1.1.R","10-A1-j26-1.1.R","Salzburg Hauptbahnhof","RJX 369","1","695"
"10-A1-j26-1","TA+h0","10.TA.10-A1-j26-1.6.R","10-A1-j26-1.6.R","Flughafen Wien Bahnhof","RJX 769","1",""
"10-A1-j26-1","TA+7k000","100.TA.10-A1-j26-1.41.H","10-A1-j26-1.41.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+ke","101.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 81","0",""
"10-A1-j26-1","TA+en","102.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 1281","0",""
"10-A1-j26-1","TA+0q000","103.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 85","0",""
"10-A1-j26-1","TA+dn","104.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 85","0",""
"10-A1-j26-1","TA+0q000","105.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 87","0",""
"10-A1-j26-1","TA+oo","106.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+si100","107.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 89","0",""
"10-A1-j26-1","TA+sC","108.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 87","0",""
"10-A1-j26-1","TA+sC","109.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 89","0",""
"10-A1-j26-1","TA+7k000","11.TA.10-A1-j26-1.7.R","10-A1-j26-1.7.R","Wien Hauptbahnhof","RJX 184","1","697"
"10-A1-j26-1","TA+mJ","110.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 89","0",""
"10-A1-j26-1","TA+mH","111.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 89","0",""
"10-A1-j26-1","TA+mI","112.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 89","0",""
"10-A1-j26-1","TA+dn","113.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 87","0",""
"10-A1-j26-1","TA+mH","114.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+si100","115.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+oq","116.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 1183","0",""
"10-A1-j26-1","TA+sC","117.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+sC","118.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 85","0",""
"10-A1-j26-1","TA+om","119.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 1183","0",""
"10-A1-j26-1","TA+8k000","12.TA.10-A1-j26-1.7.R","10-A1-j26-1.7.R","Wien Hauptbahnhof","RJX 184","1","698"
"10-A1-j26-1","TA+ot","120.TA.10-A1-j26-1.42.H","10-A1-j26-1.42.H","Bologna, Stazione di Bologna Centrale","RJ 83","0",""
"10-A1-j26-1","TA+7k000","121.TA.10-A1-j26-1.43.H","10-A1-j26-1.43.H","Bolzano, Stazione di Bolzano","RJX 185","0","714"
"10-A1-j26-1","TA+8k000","122.TA.10-A1-j26-1.43.H","10-A1-j26-1.43.H","Bolzano, Stazione di Bolzano","RJX 185","0","715"
"10-A1-j26-1","TA+0q000","123.TA.10-A1-j26-1.44.H","10-A1-j26-1.44.H","Bolzano, Stazione di Bolzano","RJX 185","0","716"
"10-A1-j26-1","TA+sC","124.TA.10-A1-j26-1.44.H","10-A1-j26-1.44.H","Bolzano, Stazione di Bolzano","RJX 185","0","717"
"10-A1-j26-1","TA+et","125.TA.10-A1-j26-1.45.H","10-A1-j26-1.45.H","Bolzano, Stazione di Bolzano","RJX 187","0","718"
"10-A1-j26-1","TA+fx","126.TA.10-A1-j26-1.45.H","10-A1-j26-1.45.H","Bolzano, Stazione di Bolzano","RJX 187","0","719"
"10-A1-j26-1","TA+2u","127.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 177","0",""
"10-A1-j26-1","TA+ia","128.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 51","0",""
"10-A1-j26-1","TA","129.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 253","0",""
"10-A1-j26-1","TA+m9000","13.TA.10-A1-j26-1.8.R","10-A1-j26-1.8.R","Wien Hauptbahnhof","RJX 184","1","699"
"10-A1-j26-1","TA+kp100","130.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 177","0",""
"10-A1-j26-1","TA","131.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 257","0",""
"10-A1-j26-1","TA+hz","132.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 51","0",""
"10-A1-j26-1","TA+0G","133.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 177","0",""
"10-A1-j26-1","TA","134.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 55","0",""
"10-A1-j26-1","TA+2v","135.TA.10-A1-j26-1.46.H","10-A1-j26-1.46.H","Wien Hauptbahnhof","RJ 177","0",""
"10-A1-j26-1","TA+0l","136.TA.10-A1-j26-1.47.H","10-A1-j26-1.47.H","Jenbach Bahnhof","RJ 668","0",""
"10-A1-j26-1","TA+ue100","137.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 368","0","720"
"10-A1-j26-1","TA+7k000","138.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 185","0","714"
"10-A1-j26-1","TA+sC","139.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 185","0","721"
"10-A1-j26-1","TA+hw000","14.TA.10-A1-j26-1.8.R","10-A1-j26-1.8.R","Wien Hauptbahnhof","RJX 184","1","700"
"10-A1-j26-1","TA+0q000","140.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 185","0","722"
"10-A1-j26-1","TA+8k000","141.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 185","0","715"
"10-A1-j26-1","TA+ww000","142.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 166","0","723"
"10-A1-j26-1","TA+xw000","143.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 166","0","724"
"10-A1-j26-1","TA+et","144.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 187","0","718"
"10-A1-j26-1","TA+fx","145.TA.10-A1-j26-1.48.H","10-A1-j26-1.48.H","Bolzano, Stazione di Bolzano","RJX 187","0","719"
"10-A1-j26-1","TA+4i100","146.TA.10-A1-j26-1.49.H","10-A1-j26-1.49.H","Salzburg Hauptbahnhof","RJX 768","0",""
"10-A1-j26-1","TA","147.TA.10-A1-j26-1.50.H","10-A1-j26-1.50.H","Salzburg Hauptbahnhof","RJX 764","0",""
"10-A1-j26-1","TA+rm100","148.TA.10-A1-j26-1.51.H","10-A1-j26-1.51.H","Salzburg Hauptbahnhof","RJX 768","0",""
"10-A1-j26-1","TA+sC","149.TA.10-A1-j26-1.52.H","10-A1-j26-1.52.H","Zürich HB","RJX 168","0","717"
"10-A1-j26-1","TA+0q000","15.TA.10-A1-j26-1.8.R","10-A1-j26-1.8.R","Wien Hauptbahnhof","RJX 184","1","701"
"10-A1-j26-1","TA+0q000","150.TA.10-A1-j26-1.52.H","10-A1-j26-1.52.H","Zürich HB","RJX 168","0","716"
"10-A1-j26-1","TA+0x000","151.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 662","0",""
"10-A1-j26-1","TA+0n100","152.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 662","0",""
"10-A1-j26-1","TA+0x000","153.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 860","0",""
"10-A1-j26-1","TA+0n100","154.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 860","0",""
"10-A1-j26-1","TA+0x000","155.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 864","0",""
"10-A1-j26-1","TA+0n100","156.TA.10-A1-j26-1.53.H","10-A1-j26-1.53.H","Jenbach Bahnhof","RJX 864","0",""
"10-A1-j26-1","TA+jA","157.TA.10-A1-j26-1.54.H","10-A1-j26-1.54.H","Jenbach Bahnhof","RJX 862","0",""
"10-A1-j26-1","TA+0x000","158.TA.10-A1-j26-1.54.H","10-A1-j26-1.54.H","Jenbach Bahnhof","RJX 660","0",""
"10-A1-j26-1","TA+0n100","159.TA.10-A1-j26-1.54.H","10-A1-j26-1.54.H","Jenbach Bahnhof","RJX 660","0",""
"10-A1-j26-1","TA+et","16.TA.10-A1-j26-1.8.R","10-A1-j26-1.8.R","Wien Hauptbahnhof","RJX 186","1","702"
"10-A1-j26-1","TA+4g","160.TA.10-A1-j26-1.55.H","10-A1-j26-1.55.H","Innsbruck Hauptbahnhof","RJX 868","0",""
"10-A1-j26-1","TA+aa","161.TA.10-A1-j26-1.55.H","10-A1-j26-1.55.H","Innsbruck Hauptbahnhof","RJX 868","0",""
"10-A1-j26-1","TA+0x000","162.TA.10-A1-j26-1.55.H","10-A1-j26-1.55.H","Innsbruck Hauptbahnhof","RJX 868","0",""
"10-A1-j26-1","TA+0n100","163.TA.10-A1-j26-1.55.H","10-A1-j26-1.55.H","Innsbruck Hauptbahnhof","RJX 868","0",""
"10-A1-j26-1","TA+dn","164.TA.10-A1-j26-1.56.H","10-A1-j26-1.56.H","Innsbruck Hauptbahnhof","RJX 19988","0",""
"10-A1-j26-1","TA+0x000","165.TA.10-A1-j26-1.57.H","10-A1-j26-1.57.H","Innsbruck Hauptbahnhof","RJX 866","0",""
"10-A1-j26-1","TA+0n100","166.TA.10-A1-j26-1.57.H","10-A1-j26-1.57.H","Innsbruck Hauptbahnhof","RJX 866","0",""
"10-A1-j26-1","TA+dn","167.TA.10-A1-j26-1.58.H","10-A1-j26-1.58.H","Innsbruck Hauptbahnhof","RJX 19982","0",""
"10-A1-j26-1","TA+2q000","168.TA.10-A1-j26-1.59.H","10-A1-j26-1.59.H","Innsbruck Hauptbahnhof","RJX 766","0",""
"10-A1-j26-1","TA+2x000","169.TA.10-A1-j26-1.60.H","10-A1-j26-1.60.H","Innsbruck Hauptbahnhof","RJX 766","0",""
"10-A1-j26-1","TA+fx","17.TA.10-A1-j26-1.8.R","10-A1-j26-1.8.R","Wien Hauptbahnhof","RJX 186","1","703"
"10-A1-j26-1","TA+4x000","170.TA.10-A1-j26-1.60.H","10-A1-j26-1.60.H","Innsbruck Hauptbahnhof","RJX 562","0",""
"10-A1-j26-1","TA+5q000","171.TA.10-A1-j26-1.60.H","10-A1-j26-1.60.H","Innsbruck Hauptbahnhof","RJX 562","0",""
