stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:45:54180:5","B+R","47.29289060","12.94681632","","3","Pat:45:54180","Level 0",""
"at:45:54252:0:1","Leogang-Steinberge Bahnhof","47.44540517","12.76892294","","","Pat:45:54252","Level 0","1"
"at:45:54252:0:2","Leogang-Steinberge Bahnhof","47.44544769","12.76887803","","","Pat:45:54252","Level 0","2"
"at:45:54252:2","B+R Süd","47.44441489","12.76828514","","3","Pat:45:54252","Level 0",""
"at:45:54252:4","AST NORD","47.44481587","12.76805158","","","Pat:45:54252","Level 0",""
"at:45:54252:5","Bus SEV","47.44318158","12.76942600","","","Pat:45:54252","Level 0",""
"at:45:54252:6","P+R","47.44428731","12.76831209","","3","Pat:45:54252","Level 0",""
"at:45:54252:7","AST SÜD","47.44437844","12.76833904","","","Pat:45:54252","Level 0",""
"at:45:54253:0:1","Maishofen-Saalbach Bahnhof","47.35888348","12.81032629","","","Pat:45:54253","Level 0","1"
"at:45:54253:0:3","Maishofen-Saalbach Bahnhof","47.35885306","12.81040714","","","Pat:45:54253","Level 0","2"
"at:45:54253:0:4","Maishofen-Saalbach Bahnhof B","47.35862790","12.80976934","","","Pat:45:54253","Level 0","B"
"at:45:54253:2","B+R","47.35877395","12.80984120","","3","Pat:45:54253","Level 0",""
"at:45:54253:5","Unterführung","47.35882872","12.81034426","","3","Pat:45:54253","Level -1",""
"at:45:54253:6","P+R","47.35872527","12.80981425","","3","Pat:45:54253","Level 0",""
"at:45:54276:0:1","Leogang Bahnhof","47.44340030","12.74027567","","","Pat:45:54276","Level 0","1"
"at:45:54276:0:2","Leogang Bahnhof","47.44347928","12.74028465","","","Pat:45:54276","Level 0","2"
"at:45:54276:2","B+R","47.44318766","12.74015889","","3","Pat:45:54276","Level 0",""
"at:45:54276:3","Unterführung","47.44334562","12.74049126","","3","Pat:45:54276","Level -1",""
"at:45:54276:4","P+R","47.44328487","12.73994329","","3","Pat:45:54276","Level 0",""
"at:45:54276:5","Bus","47.44327272","12.74012296","","","Pat:45:54276","Level 0",""
"at:45:56183:0:3","Seekirchen Bahnhof","47.89905751","13.12938093","","","Pat:45:56183","Level 0","1"
"at:45:56183:0:4","Seekirchen Bahnhof","47.89911773","13.12930907","","","Pat:45:56183","Level 0","2"
"at:45:56183:1","Bus Nord","47.89885274","13.12834787","","","Pat:45:56183","Level 0",""
"at:45:56183:10","Eing Nord","47.89933455","13.12962348","","2","Pat:45:56183","Level 0",""
"at:45:56183:11","P+R Süd","47.89955136","13.13093502","","3","Pat:45:56183","Level 0",""
"at:45:56183:12","Bus Übergang","47.89912978","13.13024332","","","Pat:45:56183","Level 0",""
"at:45:56183:13","Bus Nord2","47.89897921","13.12935398","","","Pat:45:56183","Level 0",""
"at:45:56183:3","Bus Süd","47.89840706","13.12829397","","","Pat:45:56183","Level 0",""
"at:45:56183:5","Unterführung","47.89811194","13.12690158","","3","Pat:45:56183","Level -1",""
"at:45:56183:6","Übergang","47.89950920","13.13050383","","3","Pat:45:56183","Level 1",""
"at:45:56183:7","P+R Nord","47.89922012","13.12893178","","3","Pat:45:56183","Level 0",""
"at:45:56183:8","B+R Süd","47.89899126","13.12945280","","3","Pat:45:56183","Level 0",""
"at:45:56183:9","Eing Süd","47.89897921","13.12960551","","2","Pat:45:56183","Level 0",""
"at:45:56199:0:1","Bad Vigaun S-Bahn","47.66416132","13.12404494","","","Pat:45:56199","Level 0","2"
"at:45:56199:0:3","Bad Vigaun S-Bahn","47.66416737","13.12418867","","","Pat:45:56199","Level 0","1"
"at:45:56199:2","Eing Ostseite + Bus","47.66423392","13.12455698","","","Pat:45:56199","Level 0",""
"at:45:56199:4","B+R Ostseite","47.66433072","13.12462885","","3","Pat:45:56199","Level 0",""
"at:45:56199:5","P+R Ostseite","47.66462716","13.12454800","","3","Pat:45:56199","Level 0",""
"at:45:56199:6","Unterführung","47.66430652","13.12417071","","3","Pat:45:56199","Level -1",""
"at:45:56199:7","Eing Westseite","47.66430047","13.12387426","","2","Pat:45:56199","Level 0",""
"at:45:56199:8","B+R Westseite","47.66436702","13.12385629","","3","Pat:45:56199","Level 0",""
"at:45:56408:0:1","Seekirchen Stadt S-Bahn","47.89127565","13.12011032","","","Pat:45:56408","Level 0","1"
"at:45:56408:0:2","Seekirchen Stadt S-Bahn","47.89126963","13.12003846","","","Pat:45:56408","Level 0","2"
"at:45:56408:2","Bus","47.89267310","13.12022710","","","Pat:45:56408","Level 0",""
"at:45:56483:0:1","Straßwalchen West","47.97674558","13.24541632","","","Pat:45:56483","Level 0","1"
"at:45:56483:2","Eing + SEV","47.97607205","13.24455394","","","Pat:45:56483","Level 0",""
"at:45:56483:3","B+R","47.97650504","13.24541632","","3","Pat:45:56483","Level 0",""
"at:45:56483:4","P+R","47.97708836","13.24582954","","3","Pat:45:56483","Level 0",""
"at:45:56533:0:3","Salzburg Gnigl S-Bahn","47.81198716","13.06634615","","","Pat:45:56533","Level -1","1"
"at:45:56533:0:4","Salzburg Gnigl S-Bahn","47.81196906","13.06623835","","","Pat:45:56533","Level -1","2"
"at:45:56533:2","Bus Nord","47.81181824","13.06640005","","","Pat:45:56533","Level 0",""
"at:45:56533:3","Bus Süd","47.81161313","13.06637310","","","Pat:45:56533","Level 0",""
"at:45:56533:4","B+R","47.81171569","13.06654378","","3","Pat:45:56533","Level -1",""
"at:45:56533:5","Abg Süd","47.81156487","13.06648090","","3","Pat:45:56533","Level -1",""
"at:45:56656:0:1","Puch Urstein (FH)","47.72410586","13.08811233","","","Pat:45:56656","Level 0","2"
"at:45:56656:0:2","Puch Urstein (FH)","47.72411190","13.08823809","","","Pat:45:56656","Level 0","1"
"at:45:56656:10","Shuttle","47.72498209","13.08762724","","","Pat:45:56656","Level 1",""
"at:45:56656:2","Bus Ost","47.72463764","13.08853454","","","Pat:45:56656","Level 0",""
"at:45:56656:4","Übergang","47.72382184","13.08817521","","3","Pat:45:56656","Level 1",""
"at:45:56656:5","P+R","47.72403939","13.08857047","","3","Pat:45:56656","Level 1",""
"at:45:56656:6","B+R Westseite","47.72409378","13.08787877","","3","Pat:45:56656","Level 1",""
"at:45:56656:7","Bus West","47.72501230","13.08765419","","","Pat:45:56656","Level 1",""
"at:45:56656:8","Eing FH Campus","47.72442010","13.08757334","","2","Pat:45:56656","Level 0",""
"at:45:56656:9","B+R Ostseite","47.72387623","13.08875013","","3","Pat:45:56656","Level 1",""
"at:45:56702:0:1","Salzburg Taxham Europark S-Bahn","47.81543176","13.01129739","","","Pat:45:56702","Level 0","1"
"at:45:56702:0:2","Salzburg Taxham Europark S-Bahn","47.81548605","13.01137824","","","Pat:45:56702","Level 0","2"
"at:45:56702:0:3","Salzburg Taxham Europark S-Bahn","47.81552828","13.01144112","","","Pat:45:56702","Level 0","3"
"at:45:56702:3","Eingang Gleis 2+3","47.81635471","13.01030026","","2","Pat:45:56702","Level -1",""
"at:45:56702:4","Eingang Gleis 1","47.81604103","13.01029128","","2","Pat:45:56702","Level 0",""
"at:45:56702:5","B+R","47.81604706","13.00994992","","3","Pat:45:56702","Level 0",""
"at:45:56702:6","Unterführung","47.81632455","13.01020145","","3","Pat:45:56702","Level -1",""
"at:45:56900:0:1","Gries Bahnhof","47.28856452","12.89241435","","","Pat:45:56900","Level 0","3"
"at:45:56900:0:2","Gries Bahnhof 1","47.28801611","12.89068060","","","Pat:45:56900","Level 0","1"
"at:45:56900:0:3","Gries Bahnhof 2","47.28806486","12.89066263","","","Pat:45:56900","Level 0","2"
"at:45:56900:2","B+R","47.28798565","12.89079738","","3","Pat:45:56900","Level 0",""
"at:45:56900:5","Abgelaufen!","47.28810751","12.89063568","","3","Pat:45:56900","Level 0",""
"at:45:99978:0:1","Walserberg TP Staatsgrenze","47.76706579","12.92070229","","","Pat:45:99978","Level 0","1"
"at:46:1034:0:1","Studenzen-Fladnitz","46.99920311","15.77467690","","","Pat:46:1034","Level 0","1"
"at:46:1034:0:2","Studenzen-Fladnitz","46.99917247","15.77471283","","","Pat:46:1034","Level 0","2"
"at:46:1034:2","bus","46.99871910","15.77428164","","","Pat:46:1034","Level 0",""
"at:46:1745:0:2","Pernegg Bahnhof 2","47.35947375","15.34297352","","","Pat:46:1745","Level 0","2"
"at:46:1745:0:3","Pernegg Bahnhof 1","47.35948592","15.34300047","","","Pat:46:1745","Level 0","1"
"at:46:1745:2","bus","47.35921208","15.34278488","","","Pat:46:1745","Level 0",""
"at:46:1745:3","Zugang Unterfuehrung","47.35890782","15.34336878","","3","Pat:46:1745","Level -1",""
"at:46:1746:0:3","Flughafen Graz-Feldkirchen Bahnhof","46.99797777","15.44934304","","","Pat:46:1746","Level 0","2"
"at:46:1746:0:4","Flughafen Graz-Feldkirchen Bahnhof","46.99802679","15.44954067","","","Pat:46:1746","Level 0","1"
"at:46:1746:2","bus","46.99711390","15.44861540","","","Pat:46:1746","Level 0",""
"at:46:1746:4","Zugang Unterfuehrung","46.99745087","15.44980118","","3","Pat:46:1746","Level -1",""
"at:46:1746:5","Shuttle Gleis 1","46.99791651","15.44971135","","","Pat:46:1746","Level 0",""
"at:46:1746:6","Shuttle Gleis 2","46.99747538","15.44954965","","","Pat:46:1746","Level 0",""
"at:46:1747:0:1","Werndorf Bahnhof","46.91631971","15.47679555","","","Pat:46:1747","Level 0","2"
"at:46:1747:0:3","Werndorf Bahnhof","46.91634426","15.47711895","","","Pat:46:1747","Level 0","1"
"at:46:1747:2","bus","46.91651607","15.47728064","","","Pat:46:1747","Level 0",""
"at:46:1747:4","Tunnel","46.91614177","15.47698420","","3","Pat:46:1747","Level -1",""
"at:46:1747:5","Zugang","46.91625222","15.47729861","","2","Pat:46:1747","Level 0",""
"at:46:1748:0:2","Wildon Bahnhof","46.88377632","15.52141487","","","Pat:46:1748","Level 0","1"
"at:46:1748:0:4","Wildon Bahnhof","46.88378860","15.52146877","","","Pat:46:1748","Level 0","2"
"at:46:1748:2","bus","46.88392367","15.52073215","","","Pat:46:1748","Level 0",""
"at:46:1749:0:1","Lebring Bahnhof","46.85575305","15.53214974","","","Pat:46:1749","Level 0","1"
"at:46:1749:0:3","Lebring Bahnhof","46.85574691","15.53208686","","","Pat:46:1749","Level 0","2"
"at:46:1749:2","bus","46.85521246","15.53248212","","","Pat:46:1749","Level 0",""
"at:46:1749:3","Zugang Unterfuehrung","46.85547662","15.53216771","","3","Pat:46:1749","Level -1",""
"at:46:1751:0:1","Lichendorf Bahnhof","46.71390207","15.69811349","","","Pat:46:1751","Level 0","1"
"at:46:1751:2","Zugang","46.71381584","15.69868841","","2","Pat:46:1751","Level 0",""
"at:46:1752:0:2","Weitersfeld an der Mur Bahnhof","46.71462886","15.72190986","","","Pat:46:1752","Level 0","1"
"at:46:1753:0:2","Mureck Bahnhof","46.71133362","15.77108364","","","Pat:46:1753","Level 0","1"
"at:46:1753:0:3","Mureck Bahnhof","46.71104412","15.77081414","","","Pat:46:1753","Level 0","mur"
"at:46:1753:0:4","Mureck Bahnhof","46.71109339","15.77081414","","","Pat:46:1753","Level 0","stef"
"at:46:1753:0:5","Mureck Bahnhof","46.71131514","15.77103872","","","Pat:46:1753","Level 0","2"
"at:46:1756:0:2","Purkla Bahnhof","46.73160694","15.90324378","","","Pat:46:1756","Level 0","1"
"at:46:1756:0:3","Purkla Bahnhof","46.73191480","15.90339650","","","Pat:46:1756","Level 0","spi"
"at:46:1756:0:4","Purkla Bahnhof","46.73173624","15.90380074","","","Pat:46:1756","Level 0","rad"
"at:46:1757:0:2","Halbenrain Bahnhof","46.72370667","15.94914770","","","Pat:46:1757","Level 0","1"
"at:46:1757:2","bus","46.72360814","15.94872549","","","Pat:46:1757","Level 0",""
"at:46:1758:0:2","Judendorf-Straßengel Bahnhof 2","47.11859913","15.34326997","","","Pat:46:1758","Level 0","2"
"at:46:1758:0:4","Judendorf-Straßengel Bahnhof 1","47.11867860","15.34330590","","","Pat:46:1758","Level 0","1"
"at:46:1758:2","bus","47.11820790","15.34343167","","","Pat:46:1758","Level 0",""
"at:46:1758:4","Zugang Unterfuehrung","47.11833627","15.34431201","","3","Pat:46:1758","Level -1",""
"at:46:1758:5","schienenersatz","47.11775554","15.34408744","","","Pat:46:1758","Level 0",""
"at:46:1759:0:2","Stübing Bahnhof 1","47.17747027","15.32239312","","","Pat:46:1759","Level 0","1"
"at:46:1759:0:4","Stübing Bahnhof 2","47.17754965","15.32232126","","","Pat:46:1759","Level 0","2"
"at:46:1759:3","Ueberfuehrung","47.17756186","15.32243804","","3","Pat:46:1759","Level 1",""
"at:46:1759:4","bus","47.17781832","15.32232126","","","Pat:46:1759","Level 0",""
"at:46:1759:5","Zugang","47.17798318","15.32181820","","2","Pat:46:1759","Level 0",""
"at:46:1759:6","Zugang Nord","47.17957684","15.32636367","","2","Pat:46:1759","Level 0",""
"at:46:1760:0:2","Peggau-Deutschfeistritz Bahnhof 2","47.20752217","15.34313522","","","Pat:46:1760","Level 0","2"
"at:46:1760:0:3","Peggau-Deutschfeistritz Bahnhof 1","47.20697293","15.34343167","","","Pat:46:1760","Level 0","1"
"at:46:1760:2","baus","47.20723534","15.34371014","","","Pat:46:1760","Level 0",""
"at:46:1760:4","Tunnel","47.20727806","15.34326099","","3","Pat:46:1760","Level -1",""
"at:46:1760:5","Zugang","47.20732688","15.34364726","","2","Pat:46:1760","Level 0",""
"at:46:1760:6","bein","47.20709498","15.34367421","","","Pat:46:1760","Level 0",""
"at:46:1761:0:1","Laßnitzhöhe 2","47.07888114","15.58832139","","","Pat:46:1761","Level 0","2"
"at:46:1761:0:2","Laßnitzhöhe 1","47.07892396","15.58833936","","","Pat:46:1761","Level 0","1"
"at:46:1761:2","bus","47.07887502","15.58957904","","","Pat:46:1761","Level 0",""
"at:46:1762:0:4","Takern-St.Margarethen Bahnhof","47.04534087","15.75789637","","","Pat:46:1762","Level 0","1"
"at:46:1762:0:5","Takern-St.Margarethen Bahnhof","47.04534087","15.75783349","","","Pat:46:1762","Level 0","2"
"at:46:1762:2","bus","47.04508990","15.75835451","","","Pat:46:1762","Level 0",""
"at:46:1762:3","Zugang","47.04507766","15.75804010","","2","Pat:46:1762","Level 0",""
"at:46:1764:0:1","Rohr Haltestelle","46.97652380","15.81204682","","","Pat:46:1764","Level 0","1"
"at:46:1764:2","Zugang","46.97618056","15.81237919","","2","Pat:46:1764","Level 0",""
"at:46:1765:0:2","Gniebing","46.96206922","15.85254287","","","Pat:46:1765","Level 0","1"
"at:46:1765:3","bus","46.96198952","15.85309084","","","Pat:46:1765","Level 0",""
"at:46:1766:0:1","Lödersdorf","46.95466878","15.94621020","","","Pat:46:1766","Level 0","1"
"at:46:1766:2","Zugang","46.95476689","15.94668631","","2","Pat:46:1766","Level 0",""
"at:46:1766:3","bus","46.95468718","15.94670428","","","Pat:46:1766","Level 0",""
"at:46:1767:0:1","Hohenbrugg an der Raab Bahnhof","46.94427455","16.06044896","","","Pat:46:1767","Level 0","1"
"at:46:1767:2","bus","46.94443401","16.05981115","","","Pat:46:1767","Level 0",""
"at:46:1768:0:1","Hatzendorf Bahnhof","46.97938605","16.00336102","","","Pat:46:1768","Level 0","1"
"at:46:1768:2","bus","46.97934315","16.00298373","","","Pat:46:1768","Level 0",""
"at:46:1768:3","Zugang","46.97936153","16.00324424","","2","Pat:46:1768","Level 0",""
"at:46:1770:0:3","Söchau Bahnhof","47.02874959","16.01352995","","","Pat:46:1770","Level 0","2"
"at:46:1770:2","bus","47.02884144","16.01399708","","","Pat:46:1770","Level 0",""
"at:46:1771:0:1","Übersbach Bahnhof","47.02683299","16.05392719","","","Pat:46:1771","Level 0","1"
"at:46:1771:2","bus","47.02670440","16.05324447","","","Pat:46:1771","Level 0",""
"at:46:1772:0:1","Bierbaum/Safen Bahnhof","47.09788465","16.07437285","","","Pat:46:1772","Level 0","1"
"at:46:1772:0:2","Bierbaum/Safen Bahnhof","47.09790911","16.07436386","","","Pat:46:1772","Level 0","2"
"at:46:1772:2","bus","47.09795192","16.07387877","","","Pat:46:1772","Level 0",""
"at:46:1774:0:1","Bad Waltersdorf Bahnhof","47.17036227","16.01357487","","","Pat:46:1774","Level 0","1"
"at:46:1774:2","bus","47.17075312","16.01299995","","","Pat:46:1774","Level 0",""
"at:46:1775:0:2","Sebersdorf Bahnhof","47.18911336","15.99890538","","","Pat:46:1775","Level 0","2"
"at:46:1775:2","bus","47.18912556","15.99913894","","","Pat:46:1775","Level 0",""
"at:46:1794:0:2","Kalsdorf Bahnhof","46.96423336","15.46995039","","","Pat:46:1794","Level 0","2"
"at:46:1794:0:3","Kalsdorf Bahnhof","46.96430693","15.47021090","","","Pat:46:1794","Level 0","1"
"at:46:1794:2","bahnhofstraße","46.96491386","15.47064209","","","Pat:46:1794","Level 0",""
"at:46:1794:3","Tunnel","46.96404332","15.47021988","","3","Pat:46:1794","Level -1",""
"at:46:1794:5","schleife","46.96474220","15.47020192","","","Pat:46:1794","Level 0",""
"at:46:1794:6","Zugang Nord","46.96490773","15.47017497","","2","Pat:46:1794","Level 0",""
"at:46:1794:7","Zugang Sued","46.96262099","15.47124396","","2","Pat:46:1794","Level 0",""
"at:46:1827:0:1","Leibnitz Bahnhof","46.77982705","15.54741212","","","Pat:46:1827","Level 0","3"
"at:46:1827:0:2","Leibnitz Bahnhof","46.77982705","15.54734025","","","Pat:46:1827","Level 0","2"
"at:46:1827:0:4","Leibnitz Bahnhof","46.78047298","15.54698093","","","Pat:46:1827","Level 0","1"
"at:46:1827:10","Bereich-D","46.78038070","15.54657668","","","Pat:46:1827","Level 0",""
"at:46:1827:11","Bereich-E","46.78016540","15.54665753","","","Pat:46:1827","Level 0",""
"at:46:1827:12","Bereich-F","46.77990087","15.54657668","","","Pat:46:1827","Level 0",""
"at:46:1827:2","Bereich-A","46.78052219","15.54672940","","","Pat:46:1827","Level 0",""
"at:46:1827:4","Tunnel","46.78008543","15.54729534","","3","Pat:46:1827","Level -1",""
"at:46:1827:5","Zugang Ost","46.78014694","15.54778043","","2","Pat:46:1827","Level 0",""
"at:46:1827:6","Unterfuehrung","46.78137111","15.54686414","","3","Pat:46:1827","Level -1",""
"at:46:1827:7","Zugang West","46.78024537","15.54679228","","2","Pat:46:1827","Level 0",""
"at:46:1827:8","Bereich-B","46.78034995","15.54680126","","","Pat:46:1827","Level 0",""
"at:46:1827:9","Bereich-C","46.78012849","15.54689109","","","Pat:46:1827","Level 0",""
"at:46:1839:0:1","Spielfeld-Straß Bahnhof","46.70965204","15.62885338","","","Pat:46:1839","Level 0","3"
"at:46:1839:0:3","Spielfeld-Straß Bahnhof","46.70958428","15.62904203","","","Pat:46:1839","Level 0","2"
"at:46:1839:0:4","Spielfeld-Straß Bahnhof","46.70962740","15.62915881","","","Pat:46:1839","Level 0","1"
"at:46:1839:0:5","Spielfeld-Straß Bahnhof","46.70986763","15.62927559","","","Pat:46:1839","Level 0","schl"
"at:46:1839:4","zug45","46.70955964","15.62890728","","","Pat:46:1839","Level 0",""
"at:46:1851:0:1","Lichendorf Ortsmitte","46.71136441","15.69664025","","","Pat:46:1851","Level 0","spi"
"at:46:1851:0:2","Lichendorf Ortsmitte","46.71125970","15.69664923","","","Pat:46:1851","Level 0","rad"
"at:46:1852:0:1","Weitersfeld/Mur Dornhof","46.71340933","15.72096663","","","Pat:46:1852","Level 0","spi"
"at:46:1852:0:2","Weitersfeld/Mur Dornhof","46.71330462","15.72117324","","","Pat:46:1852","Level 0","rad"
